year,entity,type_of_crime,count
2022,Morelos,Non-compliance with family support obligations,339
2022,Morelos,Other common law crimes,1644
2022,Morelos,Other crimes against heritage or property,433
2022,Morelos,Other crimes against life and bodily integrity,557
2022,Morelos,Other crimes against personal freedom,217
2022,Morelos,Other crimes against sexual freedom and security,59
2022,Morelos,Other crimes against society,25
2022,Morelos,Other crimes against the family,359
2022,Morelos,Prisoner escape,2
2022,Morelos,Property damage,3237
2022,Morelos,Robbery,15196
2022,Morelos,Sexual abuse,625
2022,Morelos,Sexual harassment,103
2022,Morelos,Simple rape,579
2022,Morelos,Threats,5162
2022,México,Abduction,0
2022,México,Abortion,144
2022,México,Aggravated rape,1468
2022,México,Burglary,1783
2022,México,Child trafficking,1
2022,México,Corruption of minors,121
2022,México,Counterfeiting,2862
2022,México,Crimes committed by public officials,4037
2022,México,Dispossession,4752
2022,México,Domestic violence,27449
2022,México,Drug trafficking (small-scale),3111
2022,México,Electoral crimes,16
2022,México,Embezzlement,3838
2022,México,Environmental crimes,327
2022,México,Extortion,4153
2022,México,Feminicide,138
2022,México,Forgery,202
2022,México,Fraud,13553
2022,México,Gender-based violence in all its forms other than domestic violence,2685
2022,México,Homicide,3822
2022,México,Human trafficking,241
2022,México,Incest,0
2022,México,Injuries,62105
2022,México,Kidnapping,92
2022,México,Non-compliance with family support obligations,3003
2022,México,Other common law crimes,80883
2022,México,Other crimes against heritage or property,236
2022,México,Other crimes against life and bodily integrity,1277
2022,México,Other crimes against personal freedom,5931
2022,México,Other crimes against sexual freedom and security,115
2022,México,Other crimes against society,3353
2022,México,Other crimes against the family,4
2022,México,Prisoner escape,18
2022,México,Property damage,15798
2022,México,Robbery,138143
2022,México,Sexual abuse,5486
2022,México,Sexual harassment,4359
2022,México,Simple rape,2007
2022,México,Threats,0
2022,Nayarit,Abduction,0
2022,Nayarit,Abortion,3
2022,Nayarit,Aggravated rape,33
2022,Nayarit,Burglary,46
2022,Nayarit,Child trafficking,0
2022,Nayarit,Corruption of minors,28
2022,Nayarit,Counterfeiting,23
2022,Nayarit,Crimes committed by public officials,49
2022,Nayarit,Dispossession,116
2022,Nayarit,Domestic violence,1947
2022,Nayarit,Drug trafficking (small-scale),470
2022,Nayarit,Electoral crimes,2
2022,Nayarit,Embezzlement,58
2022,Nayarit,Environmental crimes,21
2022,Nayarit,Extortion,17
2022,Nayarit,Feminicide,2
2022,Nayarit,Forgery,20
2022,Nayarit,Fraud,302
2022,Nayarit,Gender-based violence in all its forms other than domestic violence,0
2022,Nayarit,Homicide,352
2022,Nayarit,Human trafficking,2
2022,Nayarit,Incest,0
2022,Nayarit,Injuries,644
2022,Nayarit,Kidnapping,3
2022,Nayarit,Non-compliance with family support obligations,804
2022,Nayarit,Other common law crimes,1194
2022,Nayarit,Other crimes against heritage or property,17
2022,Nayarit,Other crimes against life and bodily integrity,17
2022,Nayarit,Other crimes against personal freedom,55
2022,Nayarit,Other crimes against sexual freedom and security,235
2022,Nayarit,Other crimes against society,18
2022,Nayarit,Other crimes against the family,31
2022,Nayarit,Prisoner escape,0
2022,Nayarit,Property damage,417
2022,Nayarit,Robbery,1370
2022,Nayarit,Sexual abuse,0
2022,Nayarit,Sexual harassment,44
2022,Nayarit,Simple rape,268
2022,Nayarit,Threats,544
2022,Nuevo León,Abduction,88
2022,Nuevo León,Abortion,144
2022,Nuevo León,Aggravated rape,618
2022,Nuevo León,Burglary,591
2022,Nuevo León,Child trafficking,0
2022,Nuevo León,Corruption of minors,252
2022,Nuevo León,Counterfeiting,1470
2022,Nuevo León,Crimes committed by public officials,2092
2022,Nuevo León,Dispossession,1360
2022,Nuevo León,Domestic violence,22480
2022,Nuevo León,Drug trafficking (small-scale),5361
2022,Nuevo León,Electoral crimes,19
2022,Nuevo León,Embezzlement,1144
2022,Nuevo León,Environmental crimes,13
2022,Nuevo León,Extortion,746
2022,Nuevo León,Feminicide,102
2022,Nuevo León,Forgery,225
2022,Nuevo León,Fraud,6070
2022,Nuevo León,Gender-based violence in all its forms other than domestic violence,0
2022,Nuevo León,Homicide,1937
2022,Nuevo León,Human trafficking,74
2022,Nuevo León,Incest,1
2022,Nuevo León,Injuries,7442
2022,Nuevo León,Kidnapping,22
2022,Nuevo León,Non-compliance with family support obligations,657
2022,Nuevo León,Other common law crimes,6397
2022,Nuevo León,Other crimes against heritage or property,92
2022,Nuevo León,Other crimes against life and bodily integrity,312
2022,Nuevo León,Other crimes against personal freedom,2553
2022,Nuevo León,Other crimes against sexual freedom and security,899
2022,Nuevo León,Other crimes against society,4
2022,Nuevo León,Other crimes against the family,6951
2022,Nuevo León,Prisoner escape,10
2022,Nuevo León,Property damage,7909
2022,Nuevo León,Robbery,16549
2022,Nuevo León,Sexual abuse,1825
2022,Nuevo León,Sexual harassment,942
2022,Nuevo León,Simple rape,1027
2022,Nuevo León,Threats,7354
2022,Oaxaca,Abduction,0
2022,Oaxaca,Abortion,13
2022,Oaxaca,Aggravated rape,302
2022,Oaxaca,Burglary,268
2022,Oaxaca,Child trafficking,0
2022,Oaxaca,Corruption of minors,44
2022,Oaxaca,Counterfeiting,297
2022,Oaxaca,Crimes committed by public officials,282
2022,Oaxaca,Dispossession,895
2022,Oaxaca,Domestic violence,7083
2022,Oaxaca,Drug trafficking (small-scale),310
2022,Oaxaca,Electoral crimes,151
2022,Oaxaca,Embezzlement,400
2022,Oaxaca,Environmental crimes,0
2022,Oaxaca,Extortion,118
2022,Oaxaca,Feminicide,41
2022,Oaxaca,Forgery,427
2022,Oaxaca,Fraud,1941
2022,Oaxaca,Gender-based violence in all its forms other than domestic violence,16
2022,Oaxaca,Homicide,1872
2022,Oaxaca,Human trafficking,8
2022,Oaxaca,Incest,0
2022,Oaxaca,Injuries,5064
2022,Oaxaca,Kidnapping,31
2022,Oaxaca,Non-compliance with family support obligations,143
2022,Oaxaca,Other common law crimes,1636
2022,Oaxaca,Other crimes against heritage or property,660
2022,Oaxaca,Other crimes against life and bodily integrity,236
2022,Oaxaca,Other crimes against personal freedom,282
2022,Oaxaca,Other crimes against sexual freedom and security,30
2022,Oaxaca,Other crimes against society,599
2022,Oaxaca,Other crimes against the family,284
2022,Oaxaca,Prisoner escape,4
2022,Oaxaca,Property damage,2775
2022,Oaxaca,Robbery,11477
2022,Oaxaca,Sexual abuse,491
2022,Oaxaca,Sexual harassment,353
2022,Oaxaca,Simple rape,450
2022,Oaxaca,Threats,4356
2022,Puebla,Abduction,0
2022,Puebla,Abortion,1
2022,Puebla,Aggravated rape,380
2022,Puebla,Burglary,374
2022,Puebla,Child trafficking,0
2022,Puebla,Corruption of minors,30
2022,Puebla,Counterfeiting,496
2022,Puebla,Crimes committed by public officials,1428
2022,Puebla,Dispossession,1645
2022,Puebla,Domestic violence,8191
2022,Puebla,Drug trafficking (small-scale),2435
2022,Puebla,Electoral crimes,31
2022,Puebla,Embezzlement,1512
2022,Puebla,Environmental crimes,33
2022,Puebla,Extortion,126
2022,Puebla,Feminicide,20
2022,Puebla,Forgery,140
2022,Puebla,Fraud,4815
2022,Puebla,Gender-based violence in all its forms other than domestic violence,0
2022,Puebla,Homicide,1369
2022,Puebla,Human trafficking,38
2022,Puebla,Incest,0
2022,Puebla,Injuries,6834
2022,Puebla,Kidnapping,17
2022,Puebla,Non-compliance with family support obligations,294
2022,Puebla,Other common law crimes,2156
2022,Puebla,Other crimes against heritage or property,253
2022,Puebla,Other crimes against life and bodily integrity,291
2022,Puebla,Other crimes against personal freedom,216
2022,Puebla,Other crimes against sexual freedom and security,1064
2022,Puebla,Other crimes against society,484
2022,Puebla,Other crimes against the family,631
2022,Puebla,Prisoner escape,8
2022,Puebla,Property damage,4307
2022,Puebla,Robbery,30159
2022,Puebla,Sexual abuse,933
2022,Puebla,Sexual harassment,318
2022,Puebla,Simple rape,439
2022,Puebla,Threats,5638
2022,Querétaro,Abduction,0
2022,Querétaro,Abortion,39
2022,Querétaro,Aggravated rape,296
2022,Querétaro,Burglary,326
2022,Querétaro,Child trafficking,0
2022,Querétaro,Corruption of minors,0
2022,Querétaro,Counterfeiting,202
2022,Querétaro,Crimes committed by public officials,0
2022,Querétaro,Dispossession,921
2022,Querétaro,Domestic violence,5032
2022,Querétaro,Drug trafficking (small-scale),1505
2022,Querétaro,Electoral crimes,0
2022,Querétaro,Embezzlement,707
2022,Querétaro,Environmental crimes,3
2022,Querétaro,Extortion,224
2022,Querétaro,Feminicide,12
2022,Querétaro,Forgery,177
2022,Querétaro,Fraud,3916
2022,Querétaro,Gender-based violence in all its forms other than domestic violence,764
2022,Querétaro,Homicide,498
2022,Querétaro,Human trafficking,5
2022,Querétaro,Incest,0
2022,Querétaro,Injuries,5420
2022,Querétaro,Kidnapping,15
2022,Querétaro,Non-compliance with family support obligations,735
2022,Querétaro,Other common law crimes,5070
2022,Querétaro,Other crimes against heritage or property,61
2022,Querétaro,Other crimes against life and bodily integrity,1140
2022,Querétaro,Other crimes against personal freedom,227
2022,Querétaro,Other crimes against sexual freedom and security,35
2022,Querétaro,Other crimes against society,341
2022,Querétaro,Other crimes against the family,259
2022,Querétaro,Prisoner escape,2
2022,Querétaro,Property damage,1595
2022,Querétaro,Robbery,22983
2022,Querétaro,Sexual abuse,753
2022,Querétaro,Sexual harassment,783
2022,Querétaro,Simple rape,386
2022,Querétaro,Threats,4244
2022,Quintana Roo,Abduction,0
2022,Quintana Roo,Abortion,4
2022,Quintana Roo,Aggravated rape,0
2022,Quintana Roo,Burglary,276
2022,Quintana Roo,Child trafficking,1
2022,Quintana Roo,Corruption of minors,151
2022,Quintana Roo,Counterfeiting,307
2022,Quintana Roo,Crimes committed by public officials,594
2022,Quintana Roo,Dispossession,739
2022,Quintana Roo,Domestic violence,6161
2022,Quintana Roo,Drug trafficking (small-scale),1881
2022,Quintana Roo,Electoral crimes,66
2022,Quintana Roo,Embezzlement,3266
2022,Quintana Roo,Environmental crimes,91
2022,Quintana Roo,Extortion,85
2022,Quintana Roo,Feminicide,14
2022,Quintana Roo,Forgery,428
2022,Quintana Roo,Fraud,293
2022,Quintana Roo,Gender-based violence in all its forms other than domestic violence,0
2022,Quintana Roo,Homicide,1472
2022,Quintana Roo,Human trafficking,37
2022,Quintana Roo,Incest,3
2022,Quintana Roo,Injuries,4674
2022,Quintana Roo,Kidnapping,1
2022,Quintana Roo,Non-compliance with family support obligations,504
2022,Quintana Roo,Other common law crimes,1777
2022,Quintana Roo,Other crimes against heritage or property,322
2022,Quintana Roo,Other crimes against life and bodily integrity,356
2022,Quintana Roo,Other crimes against personal freedom,1002
2022,Quintana Roo,Other crimes against sexual freedom and security,524
2022,Quintana Roo,Other crimes against society,3
2022,Quintana Roo,Other crimes against the family,761
2022,Quintana Roo,Prisoner escape,1
2022,Quintana Roo,Property damage,5253
2022,Quintana Roo,Robbery,14744
2022,Quintana Roo,Sexual abuse,1206
2022,Quintana Roo,Sexual harassment,307
2022,Quintana Roo,Simple rape,792
2022,Quintana Roo,Threats,3201
2022,San Luis Potosí,Abduction,0
2022,San Luis Potosí,Abortion,9
2022,San Luis Potosí,Aggravated rape,0
2022,San Luis Potosí,Burglary,518
2022,San Luis Potosí,Child trafficking,4
2022,San Luis Potosí,Corruption of minors,33
2022,San Luis Potosí,Counterfeiting,176
2022,San Luis Potosí,Crimes committed by public officials,645
2022,San Luis Potosí,Dispossession,539
2022,San Luis Potosí,Domestic violence,8861
2022,San Luis Potosí,Drug trafficking (small-scale),2408
2022,San Luis Potosí,Electoral crimes,21
2022,San Luis Potosí,Embezzlement,707
2022,San Luis Potosí,Environmental crimes,147
2022,San Luis Potosí,Extortion,122
2022,San Luis Potosí,Feminicide,12
2022,San Luis Potosí,Forgery,0
2022,San Luis Potosí,Fraud,2658
2022,San Luis Potosí,Gender-based violence in all its forms other than domestic violence,0
2022,San Luis Potosí,Homicide,760
2022,San Luis Potosí,Human trafficking,10
2022,San Luis Potosí,Incest,0
2022,San Luis Potosí,Injuries,4544
2022,San Luis Potosí,Kidnapping,11
2022,San Luis Potosí,Non-compliance with family support obligations,591
2022,San Luis Potosí,Other common law crimes,3430
2022,San Luis Potosí,Other crimes against heritage or property,1966
2022,San Luis Potosí,Other crimes against life and bodily integrity,256
2022,San Luis Potosí,Other crimes against personal freedom,709
2022,San Luis Potosí,Other crimes against sexual freedom and security,128
2022,San Luis Potosí,Other crimes against society,0
2022,San Luis Potosí,Other crimes against the family,22
2022,San Luis Potosí,Prisoner escape,5
2022,San Luis Potosí,Property damage,5862
2022,San Luis Potosí,Robbery,16215
2022,San Luis Potosí,Sexual abuse,672
2022,San Luis Potosí,Sexual harassment,313
2022,San Luis Potosí,Simple rape,644
2022,San Luis Potosí,Threats,2904
2022,Sinaloa,Abduction,0
2022,Sinaloa,Abortion,6
2022,Sinaloa,Aggravated rape,86
2022,Sinaloa,Burglary,84
2022,Sinaloa,Child trafficking,1
2022,Sinaloa,Corruption of minors,57
2022,Sinaloa,Counterfeiting,177
2022,Sinaloa,Crimes committed by public officials,166
2022,Sinaloa,Dispossession,577
2022,Sinaloa,Domestic violence,6746
2022,Sinaloa,Drug trafficking (small-scale),146
2022,Sinaloa,Electoral crimes,1
2022,Sinaloa,Embezzlement,344
2022,Sinaloa,Environmental crimes,0
2022,Sinaloa,Extortion,61
2022,Sinaloa,Feminicide,20
2022,Sinaloa,Forgery,77
2022,Sinaloa,Fraud,842
2022,Sinaloa,Gender-based violence in all its forms other than domestic violence,0
2022,Sinaloa,Homicide,1106
2022,Sinaloa,Human trafficking,4
2022,Sinaloa,Incest,1
2022,Sinaloa,Injuries,4155
2022,Sinaloa,Kidnapping,5
2022,Sinaloa,Non-compliance with family support obligations,160
2022,Sinaloa,Other common law crimes,431
2022,Sinaloa,Other crimes against heritage or property,32
2022,Sinaloa,Other crimes against life and bodily integrity,624
2022,Sinaloa,Other crimes against personal freedom,1073
2022,Sinaloa,Other crimes against sexual freedom and security,83
2022,Sinaloa,Other crimes against society,45
2022,Sinaloa,Other crimes against the family,209
2022,Sinaloa,Prisoner escape,1
2022,Sinaloa,Property damage,2569
2022,Sinaloa,Robbery,7806
2022,Sinaloa,Sexual abuse,509
2022,Sinaloa,Sexual harassment,159
2022,Sinaloa,Simple rape,275
2022,Sinaloa,Threats,1673
2022,Sonora,Abduction,0
2022,Sonora,Abortion,6
2022,Sonora,Aggravated rape,53
2022,Sonora,Burglary,452
2022,Sonora,Child trafficking,0
2022,Sonora,Corruption of minors,66
2022,Sonora,Counterfeiting,37
2022,Sonora,Crimes committed by public officials,80
2022,Sonora,Dispossession,244
2022,Sonora,Domestic violence,6345
2022,Sonora,Drug trafficking (small-scale),2341
2022,Sonora,Electoral crimes,1
2022,Sonora,Embezzlement,119
2022,Sonora,Environmental crimes,5
2022,Sonora,Extortion,62
2022,Sonora,Feminicide,35
2022,Sonora,Forgery,76
2022,Sonora,Fraud,360
2022,Sonora,Gender-based violence in all its forms other than domestic violence,4
2022,Sonora,Homicide,1753
2022,Sonora,Human trafficking,0
2022,Sonora,Incest,1
2022,Sonora,Injuries,2924
2022,Sonora,Kidnapping,8
2022,Sonora,Non-compliance with family support obligations,1515
